Date,Open,High,Low,Close,Adj Close,Volume
2012-11-01,71.160004,72.120003,69.730003,70.230003,62.541649,5292500
2012-11-02,70.389999,70.449997,68.730003,69.620003,61.998436,5155100
2012-11-05,69.059998,69.529999,68.559998,69.110001,61.544261999999996,2704700
2012-11-06,69.279999,70.489998,69.230003,70.16999799999999,62.488213,2474600
2012-11-07,69.790001,69.790001,68.440002,68.709999,61.188049,3332500
2012-11-08,68.709999,69.57,68.629997,69.0,61.446296999999994,3039500
2012-11-09,68.379997,69.339996,67.82,68.980003,61.428486,2747300
2012-11-12,69.339996,69.349998,67.860001,68.43,60.938697999999995,1972800
2012-11-13,67.989998,68.959999,67.889999,68.230003,60.76059300000001,2266100
2012-11-14,68.41999799999999,69.040001,67.889999,68.07,60.618122,2371000
2012-11-15,68.32,68.589996,67.949997,68.32,60.840748,2315700
2012-11-16,68.410004,68.739998,67.769997,68.650002,61.134624,3196800
2012-11-19,69.199997,69.58000200000001,68.83000200000001,69.540001,61.927189,3027400
2012-11-20,69.599998,69.769997,69.089996,69.639999,62.016234999999995,1733000
2012-11-21,69.57,70.230003,69.18,70.220001,62.532726000000004,1577100
2012-11-23,70.260002,71.290001,70.18,71.269997,63.467789,856500
2012-11-26,70.809998,71.25,70.459999,70.860001,63.10268000000001,1766300
2012-11-27,70.739998,71.32,70.519997,70.83000200000001,63.075962,1876000
2012-11-28,70.610001,70.989998,69.800003,70.959999,63.19171899999999,2239500
2012-11-29,71.099998,71.650002,70.889999,71.18,63.387646,1498600
2012-11-30,71.410004,71.41999799999999,70.58000200000001,70.82,63.067055,2778300
2012-12-03,70.910004,71.440002,70.650002,70.949997,63.182823,1807900
2012-12-04,71.07,71.309998,70.519997,70.529999,62.808792000000004,1808400
2012-12-05,72.220001,74.360001,71.809998,74.0,65.89894100000001,5874000
2012-12-06,73.760002,73.760002,72.889999,73.150002,65.549454,2500600
2012-12-07,73.510002,73.870003,73.150002,73.389999,65.764511,2303600
2012-12-10,73.32,73.720001,73.18,73.339996,65.719688,2515800
2012-12-11,73.540001,73.730003,73.209999,73.43,65.800331,2004400
2012-12-12,73.639999,74.160004,73.260002,73.309998,65.692818,2535600
2012-12-13,73.440002,73.959999,73.190002,73.230003,65.62114,1952500
2012-12-14,73.339996,73.620003,73.040001,73.370003,65.74662,2068100
2012-12-17,73.75,74.5,73.610001,74.190002,66.4814,2714300
2012-12-18,74.25,74.489998,73.91999799999999,74.33000200000001,66.60685,2773900
2012-12-19,74.480003,74.5,73.410004,73.43,65.800331,3640600
2012-12-20,73.43,73.949997,73.199997,73.82,66.14984100000001,2431500
2012-12-21,73.470001,73.57,72.730003,72.82,65.25374599999999,4534100
2012-12-24,72.610001,72.739998,72.33000200000001,72.360001,64.841553,825900
2012-12-26,72.470001,72.699997,72.150002,72.269997,64.760887,1630900
2012-12-27,72.269997,72.43,71.110001,71.82,64.357635,2013000
2012-12-28,71.239998,71.839996,71.129997,71.239998,63.837897999999996,1559600
2012-12-31,71.010002,71.839996,70.730003,71.82,64.357635,2128600
2013-01-02,73.089996,73.089996,72.5,72.860001,65.289558,2886500
2013-01-03,72.800003,73.599998,72.519997,73.41999799999999,65.791397,2124800
2013-01-04,73.5,74.190002,73.360001,74.059998,66.364899,2013300
2013-01-07,73.66999799999999,73.889999,72.599998,73.059998,65.46880300000001,2207500
2013-01-08,72.980003,73.389999,72.849998,73.190002,65.585312,1431200
2013-01-09,73.41999799999999,74.129997,73.32,73.940002,66.257385,1617100
2013-01-10,74.309998,74.470001,74.0,74.449997,66.714378,2358200
2013-01-11,74.389999,74.870003,74.290001,74.849998,67.072815,1266600
2013-01-14,74.870003,75.139999,74.58000200000001,74.949997,67.16242199999999,859300
2013-01-15,74.690002,75.709999,74.510002,75.559998,67.709053,1803100
2013-01-16,75.480003,75.91999799999999,75.110001,75.550003,67.700089,1238300
2013-01-17,75.620003,76.120003,75.290001,75.900002,68.013725,1524200
2013-01-18,76.089996,76.66999799999999,75.949997,76.309998,68.381126,2672100
2013-01-22,79.5,80.0,77.760002,77.949997,69.850708,4917500
2013-01-23,78.059998,78.099998,77.150002,77.639999,69.57292199999999,2496000
2013-01-24,77.779999,78.489998,77.620003,78.089996,69.976151,1546700
2013-01-25,78.25,78.550003,77.82,78.349998,70.20916700000001,1524200
2013-01-28,78.199997,78.440002,77.33000200000001,77.349998,69.31304899999999,1703600
2013-01-29,77.400002,78.0,77.279999,77.809998,69.725243,1455500
2013-01-30,77.629997,77.870003,77.089996,77.58000200000001,69.519142,1728200
2013-01-31,77.589996,78.589996,77.489998,78.459999,70.307739,3044600
2013-02-01,79.0,80.440002,78.959999,79.889999,71.589149,3129600
2013-02-04,78.57,78.83000200000001,77.790001,78.0,69.895515,3545600
2013-02-05,78.199997,79.029999,78.0,78.650002,70.477982,2661400
2013-02-06,78.150002,78.980003,78.029999,78.959999,70.755775,2224200
2013-02-07,79.139999,79.160004,78.050003,79.120003,70.89915500000001,2285900
2013-02-08,79.120003,79.120003,78.43,78.860001,70.666168,2422000
2013-02-11,78.75,79.32,78.529999,79.209999,70.97979699999999,1648800
2013-02-12,79.099998,80.18,79.099998,79.900002,71.598106,1745600
2013-02-13,79.900002,80.309998,79.809998,79.989998,71.67875699999999,1457600
2013-02-14,79.639999,80.470001,79.529999,80.339996,71.99237099999999,1810600
2013-02-15,80.760002,80.849998,79.949997,80.389999,72.037193,2257700
2013-02-19,80.5,81.07,80.269997,80.599998,72.225365,2199800
2013-02-20,80.660004,80.959999,80.07,80.110001,71.786293,2046900
2013-02-21,80.08000200000001,80.400002,79.91999799999999,80.379997,72.02822900000001,2422200
2013-02-22,80.68,81.150002,80.58000200000001,81.010002,72.592781,1773600
2013-02-25,80.989998,81.0,79.25,79.25,71.015648,2491300
2013-02-26,79.41999799999999,80.110001,79.279999,80.040001,71.723564,2062300
2013-02-27,80.110001,80.839996,79.870003,80.779999,72.38666500000001,1385800
2013-02-28,80.610001,81.25,80.33000200000001,80.41999799999999,72.064079,2160800
2013-03-01,80.160004,80.720001,79.349998,80.690002,72.306023,1843700
2013-03-04,80.650002,80.650002,79.989998,80.519997,72.153687,1501600
2013-03-05,80.790001,82.0,80.559998,81.459999,72.99604000000001,2079000
2013-03-06,81.610001,81.879997,80.900002,81.07,73.059097,1277400
2013-03-07,81.110001,81.440002,80.900002,81.199997,73.176239,1141600
2013-03-08,81.68,82.050003,81.239998,81.650002,73.581787,1396400
2013-03-11,81.58000200000001,81.800003,81.18,81.75,73.671913,1311300
2013-03-12,81.559998,81.940002,81.470001,81.739998,73.662888,1234700
2013-03-13,81.769997,82.269997,81.720001,82.120003,74.005348,1424200
2013-03-14,82.239998,82.889999,81.980003,82.360001,74.221626,2082500
2013-03-15,82.639999,83.150002,81.959999,82.279999,74.149536,4755100
2013-03-18,81.860001,83.110001,81.860001,82.529999,74.374825,1996200
2013-03-19,82.739998,83.410004,82.660004,83.190002,74.969627,2018500
2013-03-20,83.599998,84.099998,83.370003,83.839996,75.555389,1941500
2013-03-21,83.529999,84.089996,83.400002,83.75,75.474266,1846300
2013-03-22,84.370003,84.370003,83.41999799999999,83.690002,75.420212,2379700
2013-03-25,84.029999,84.110001,82.940002,83.370003,75.13183599999999,2229700
2013-03-26,83.639999,84.059998,83.190002,83.360001,75.12281800000001,2034900
2013-03-27,83.099998,83.589996,82.57,83.370003,75.13183599999999,2005800
2013-03-28,83.43,84.279999,83.43,84.190002,75.870796,1312700
2013-04-01,84.370003,84.720001,83.75,83.949997,75.654503,1306000
2013-04-02,84.099998,84.620003,84.099998,84.410004,76.069046,1200900
2013-04-03,84.639999,84.720001,83.66999799999999,83.720001,75.447243,1674700
2013-04-04,83.91999799999999,84.610001,83.849998,84.339996,76.005966,1366900
2013-04-05,83.779999,84.480003,83.339996,84.410004,76.069046,1912300
2013-04-08,84.379997,84.790001,83.980003,84.730003,76.357437,1121100
2013-04-09,84.970001,85.599998,84.650002,85.269997,76.844063,1401700
2013-04-10,85.290001,85.610001,84.639999,84.809998,76.429535,1626400
2013-04-11,84.989998,86.129997,84.989998,86.059998,77.556015,2246700
2013-04-12,85.910004,86.410004,85.610001,86.260002,77.736244,1180900
2013-04-15,86.199997,86.610001,84.709999,84.709999,76.339401,2303100
2013-04-16,85.08000200000001,86.599998,84.75,86.550003,77.997597,2238100
2013-04-17,86.059998,86.150002,84.800003,85.07,76.663849,2145800
2013-04-18,85.43,85.699997,83.730003,84.099998,75.78968,1913800
2013-04-19,84.33000200000001,84.940002,84.239998,84.809998,76.429535,2164400
2013-04-22,84.800003,85.029999,83.949997,84.58000200000001,76.22225999999999,2775200
2013-04-23,87.410004,89.0,85.760002,86.349998,77.81734499999999,3445200
2013-04-24,86.360001,86.639999,85.57,85.860001,77.375771,2033600
2013-04-25,85.949997,86.0,85.07,85.269997,76.844063,2137700
2013-04-26,85.220001,85.849998,85.129997,85.150002,76.73593100000001,1652200
2013-04-29,85.199997,85.599998,84.75,85.480003,77.033348,2124300
2013-04-30,85.260002,85.639999,85.040001,85.410004,76.97024499999999,1675100
2013-05-01,85.459999,85.489998,83.980003,84.099998,75.78968,1821700
2013-05-02,84.110001,84.510002,84.0,84.41999799999999,76.07807199999999,1348000
2013-05-03,85.050003,85.709999,85.029999,85.410004,76.97024499999999,1659500
2013-05-06,85.370003,85.559998,84.910004,85.309998,76.880119,1558300
2013-05-07,86.220001,86.230003,85.510002,86.019997,77.519966,1181400
2013-05-08,86.120003,87.290001,86.019997,87.279999,78.655457,2590300
2013-05-09,87.279999,87.400002,86.230003,86.459999,77.916473,1651800
2013-05-10,86.559998,86.690002,86.0,86.489998,77.943527,1134300
2013-05-13,86.309998,86.839996,86.190002,86.5,77.952522,884600
2013-05-14,86.599998,87.900002,86.5,87.900002,79.21418,1635300
2013-05-15,87.650002,87.910004,87.029999,87.779999,79.10605600000001,1688200
2013-05-16,87.589996,87.690002,86.620003,86.870003,78.285965,1674900
2013-05-17,87.099998,87.349998,86.050003,86.5,77.952522,2203700
2013-05-20,86.239998,86.66999799999999,85.43,85.550003,77.096413,1668200
2013-05-21,85.349998,85.660004,83.160004,83.629997,75.366119,4430000
2013-05-22,83.559998,84.32,83.269997,83.769997,75.492294,3411800
2013-05-23,83.139999,83.839996,82.760002,83.5,75.248985,2011200
2013-05-24,82.910004,83.620003,82.589996,83.599998,75.339096,1294900
2013-05-28,84.379997,84.459999,82.739998,83.220001,74.996658,2388900
2013-05-29,82.889999,83.959999,82.629997,83.66999799999999,75.40218399999999,2416300
2013-05-30,83.660004,84.779999,83.660004,84.559998,76.204224,1721800
2013-05-31,84.389999,85.089996,83.720001,83.720001,75.447243,2353600
2013-06-03,83.779999,84.08000200000001,82.959999,83.760002,75.483292,2294900
2013-06-04,83.900002,84.32,83.43,83.82,75.537361,2491200
2013-06-05,83.5,83.900002,82.199997,82.239998,74.113487,2958400
2013-06-06,81.860001,81.949997,80.629997,81.739998,74.113487,2763500
2013-06-07,82.139999,83.720001,81.5,83.440002,75.654877,2970800
2013-06-10,83.440002,83.620003,82.519997,83.300003,75.527946,2206000
2013-06-11,82.550003,82.900002,81.879997,82.08000200000001,74.421776,2147200
2013-06-12,82.559998,82.839996,81.440002,81.449997,73.85054000000001,1439200
2013-06-13,81.519997,82.83000200000001,80.910004,82.800003,75.074585,1655100
2013-06-14,82.879997,83.08000200000001,81.970001,82.150002,74.485229,1268900
2013-06-17,82.480003,83.790001,82.480003,83.230003,75.464493,2043600
2013-06-18,83.41999799999999,84.269997,83.410004,84.089996,76.244217,2021700
2013-06-19,83.889999,84.08000200000001,82.279999,82.279999,74.603111,1913800
2013-06-20,81.519997,81.709999,79.68,79.779999,72.33635699999999,2842600
2013-06-21,80.110001,80.309998,78.57,79.07,71.692604,4046600
2013-06-24,78.139999,78.5,77.379997,77.849998,70.586433,2833300
2013-06-25,78.300003,79.150002,78.199997,78.43,71.112312,2287200
2013-06-26,78.93,80.019997,78.900002,79.790001,72.34543599999999,2367600
2013-06-27,80.050003,80.379997,79.809998,80.339996,72.844101,1886400
2013-06-28,80.050003,80.639999,79.489998,79.91999799999999,72.463287,2662700
2013-07-01,80.440002,81.5,80.440002,81.110001,73.542252,2291300
2013-07-02,81.010002,81.309998,79.519997,79.82,72.37262700000001,2281900
2013-07-03,79.540001,80.639999,79.349998,80.400002,72.898521,789400
2013-07-05,80.93,81.349998,80.0,81.339996,73.750801,1374000
2013-07-08,81.599998,82.309998,81.599998,81.760002,74.131638,1551000
2013-07-09,82.33000200000001,82.57,81.690002,82.050003,74.39456899999999,1915000
